user_id,01,02,03,04,05,06,07,08,09,10,11,total,rank
284204,65.400,62.360,57.540,63.970,59.960,63.700,63.840,61.740,72.140,52.930,63.370,686.950,8
117821,61.840,64.200,56.830,62.140,59.740,64.000,63.880,61.740,71.460,55.780,63.370,684.980,19
175,61.520,64.520,56.190,64.680,59.020,61.560,65.090,59.920,74.950,56.870,59.880,684.200,23
4351,63.700,63.570,54.590,63.030,61.990,63.180,65.090,58.260,74.750,55.650,59.740,683.550,27
1553,65.240,62.720,58.440,61.250,60.230,63.960,62.820,59.200,68.220,57.140,63.920,683.140,37
181538,65.540,62.730,59.210,60.820,60.230,65.420,64.610,56.190,67.550,57.260,62.940,682.500,44
634346,63.310,63.950,58.940,63.020,59.620,62.140,65.170,54.610,74.390,56.600,60.510,682.260,52
58025,64.990,62.340,56.680,65.820,62.750,63.190,66.350,60.620,62.610,53.900,62.900,682.150,54
11,61.520,73.580,56.190,63.290,60.680,61.560,64.860,59.850,63.970,54.780,61.820,682.100,55
487,62.410,63.620,57.150,64.820,57.170,63.190,66.350,59.690,71.910,53.900,61.820,682.030,57
2522,63.370,71.700,58.320,59.960,57.850,58.060,64.150,60.560,66.230,58.900,62.800,681.900,62
4124242,65.240,62.720,58.440,61.250,60.230,63.960,62.820,59.200,67.820,57.260,62.940,681.880,63
119395,64.910,63.050,57.630,62.320,60.320,63.500,62.120,59.870,67.310,56.940,63.820,681.790,66
18949,60.760,73.000,56.190,61.370,59.250,63.610,63.140,59.400,67.430,54.710,62.760,681.620,70
1693,62.990,63.140,61.730,61.390,57.470,65.780,65.460,59.750,67.710,53.200,62.930,681.550,73
16397,61.520,73.580,56.190,63.290,59.830,60.680,63.180,61.740,62.840,55.070,63.370,681.290,77
326,62.170,63.140,60.170,63.150,55.920,62.460,63.320,57.160,72.360,58.900,62.510,681.260,78
36135,64.940,62.720,58.440,61.250,60.230,63.960,62.820,60.910,67.100,55.310,63.470,681.150,79
4279,61.400,73.060,58.390,61.060,60.350,62.180,64.740,59.550,61.870,55.560,62.900,681.060,83
101631,65.240,62.580,57.540,62.540,59.370,64.000,64.370,60.180,66.330,57.130,61.510,680.790,88
60059,61.520,64.470,56.190,61.370,56.000,62.410,63.150,61.660,74.270,58.480,61.230,680.750,90
164373,65.470,63.720,57.720,62.650,61.330,61.250,61.730,62.090,64.630,56.430,62.780,679.800,118
3546,61.850,65.090,55.510,63.400,55.770,59.910,62.620,60.360,74.380,58.920,61.940,679.750,122
533701,63.620,62.430,57.920,62.550,60.180,61.040,65.790,55.880,75.110,55.600,59.490,679.610,131
149357,64.350,62.860,56.540,63.370,60.050,64.520,63.600,62.290,65.270,57.160,59.550,679.560,133
19815,65.240,62.720,57.440,62.710,59.960,63.700,63.840,61.740,73.900,49.160,58.850,679.260,145
18599,62.730,72.580,59.960,65.070,62.420,61.200,64.140,58.570,57.820,53.360,60.970,678.820,164
64122,62.990,72.200,57.350,63.550,58.290,60.170,64.580,55.590,66.670,58.820,58.580,678.790,166
4238,63.070,71.430,58.140,62.870,56.590,62.980,66.350,59.690,61.640,55.360,60.090,678.210,194
1332027,65.240,62.940,58.440,63.360,58.680,61.770,65.090,59.920,65.650,57.780,58.800,677.670,224
775,64.940,62.730,58.270,61.660,60.230,63.590,62.820,61.370,64.600,57.160,60.110,677.480,236
227,61.840,64.150,57.790,63.900,59.960,62.270,66.100,59.990,66.670,55.900,58.800,677.370,243
11235,64.910,62.900,56.900,63.200,59.460,63.610,63.140,61.610,61.980,56.630,62.860,677.200,255
61,65.240,62.730,59.210,60.820,60.230,63.590,62.820,60.910,59.690,58.350,63.590,677.180,257
129361,65.800,61.970,57.470,63.980,60.750,61.570,59.740,61.220,75.080,54.090,55.440,677.110,260
591,65.240,62.360,58.540,63.190,61.010,63.490,62.080,60.970,59.690,58.190,62.240,677.000,268
785861,65.240,62.360,59.580,63.080,57.750,61.310,65.190,61.630,63.430,54.610,62.760,676.940,277
112594,62.510,72.520,59.530,61.700,54.860,62.550,62.960,59.550,64.130,58.060,58.490,676.860,283
6739,63.240,72.460,58.570,64.100,61.180,61.380,63.240,60.260,58.750,53.440,60.170,676.790,287
658795,63.470,62.390,59.480,64.340,62.110,64.280,65.720,59.460,60.830,51.130,63.400,676.610,301
246,62.990,72.200,60.170,61.040,57.760,61.510,61.340,62.160,65.430,54.180,57.820,676.600,303
