user_id,01,02,03,04,05,06,07,08,09,10,11,total,rank
1118949,58,92,84,55,62,57,75,54,73,73,64,747,3710
8558090,73,76,82,41,55,83,61,64,71,71,69,746,4060
126948,73,75,92,58,62,69,73,41,58,67,73,741,6168
251462,60,79,83,55,53,58,74,47,65,84,80,738,7833
2963,76,93,82,59,58,76,43,49,73,55,71,735,9940
800,61,78,91,39,47,76,66,51,76,68,72,725,21159
505,68,88,97,53,64,52,59,43,59,69,71,723,24456
234974,59,72,89,36,56,75,60,63,70,67,76,723,24456
3178,58,77,72,44,68,84,63,61,69,54,69,719,32253
184980,73,87,72,68,56,40,74,28,57,75,87,717,36980
121820,70,96,82,54,71,33,72,32,63,64,74,711,54437
170599,57,75,81,46,58,72,64,60,65,67,66,711,54437
6123,57,79,85,56,56,52,62,47,65,82,68,709,61639
6942,49,67,62,61,53,109,55,56,45,58,94,709,61639
34754,56,77,85,33,58,73,72,56,66,63,70,709,61639
785861,80,63,79,32,56,50,83,46,69,72,79,709,61639
6849963,67,74,85,50,68,41,49,58,72,75,70,709,61639
267,66,83,84,34,49,71,68,57,64,62,69,707,69590
3781,64,65,84,41,55,71,75,54,70,53,75,707,69590
60059,57,70,84,55,80,39,55,44,65,73,85,707,69590
1693,57,79,82,36,56,72,67,51,67,68,70,705,78511
153415,57,75,81,39,70,47,76,42,54,84,80,705,78511
1749144,83,69,65,39,64,70,77,48,58,69,63,705,78511
16397,57,87,84,54,59,46,76,42,54,77,68,704,83276
339825,67,93,83,51,65,75,39,45,54,66,66,704,83276
2869,65,75,77,56,54,63,64,54,69,57,69,703,88216
90,83,65,78,33,57,66,70,48,62,66,74,702,93403
3154,62,76,83,55,63,40,55,47,65,82,74,702,93403
3724,62,105,83,44,70,52,54,33,57,59,83,702,93403
117821,64,72,83,60,53,54,75,42,62,69,68,702,93403
47,57,96,85,56,56,52,62,39,64,67,67,701,98899
97910,66,77,86,68,54,37,53,47,61,77,75,701,98899
231901,91,82,79,38,69,80,54,34,54,61,59,701,98899
50685,80,78,81,49,65,59,47,46,72,59,63,699,110927
22058,66,76,75,68,54,52,73,40,57,62,75,698,117153
18599,62,97,85,28,61,65,70,48,61,62,58,697,123854
1000000,88,60,63,52,52,52,67,52,78,67,65,696,130824
2267,68,75,103,44,70,55,63,29,63,56,69,695,138099
1972,86,69,75,40,49,53,69,39,56,76,82,694,145652
309463,80,63,72,38,53,56,68,50,78,67,69,694,145652
586159,79,66,65,39,65,50,73,40,55,82,80,694,145652
999999,57,79,85,56,56,52,62,36,61,75,75,694,145652
2408,70,87,73,59,69,44,68,28,59,60,76,693,153612
226,57,79,79,55,48,54,68,56,58,70,68,692,161759
5726,68,88,86,58,55,57,66,43,59,61,51,692,161759
28231,90,76,61,29,67,67,57,53,63,54,75,692,161759
181409,63,76,85,31,60,73,72,52,66,59,55,692,161759
246,57,96,85,56,56,52,62,39,66,71,51,691,170458
1337,82,65,72,32,50,47,69,59,67,73,75,691,170458
8984,57,75,81,48,54,58,70,32,65,79,72,691,170458
16757,57,69,86,32,58,73,66,48,69,61,72,691,170458
5909,67,78,86,59,75,34,65,29,70,62,65,690,179300
49782,55,75,77,61,51,59,70,52,50,60,80,690,179300
101631,80,56,67,28,62,54,75,58,71,66,73,690,179300
61,80,62,77,47,53,48,68,54,67,68,65,689,188604
976,77,75,96,50,67,40,50,41,59,51,83,689,188604
3161,53,74,81,56,69,39,53,37,70,69,88,689,188604
4048,64,94,93,33,62,39,74,33,65,62,70,689,188604
30550,67,74,78,73,60,52,56,50,57,61,61,689,188604
40972,63,86,76,59,60,55,58,33,51,72,76,689,188604
164373,78,58,62,34,55,53,66,45,67,86,85,689,188604
3743,79,80,90,45,65,34,62,34,55,67,77,688,198213
20309,62,66,82,18,69,76,60,40,72,62,81,688,198213
8,80,62,77,47,53,48,68,54,67,62,69,687,208383
2542,55,79,79,59,69,34,55,32,73,54,97,686,219054
27192,87,54,89,24,65,56,53,55,72,72,59,686,219054
28065,72,79,91,59,59,50,32,42,67,75,60,686,219054
13623,86,69,64,39,60,41,69,39,63,80,75,685,230048
42175,63,70,92,54,50,47,63,48,68,75,55,685,230048
288924,73,76,98,44,60,46,48,60,60,35,85,685,230048
472662,62,76,91,49,61,41,51,42,71,62,78,684,241517
64122,57,96,79,50,54,42,67,34,61,71,72,683,253117
481165,66,70,84,52,60,47,52,54,64,64,70,683,253117
912778,83,65,77,33,56,41,67,58,67,67,69,683,253117
17,71,55,63,46,60,51,72,56,69,70,69,682,265122
34,64,72,83,60,56,34,51,47,65,82,68,682,265122
