user_id,01,02,03,04,05,06,07,08,09,10,11,total,rank
1210,58.883,57.308,53.599,60.273,56.405,59.498,63.195,54.668,68.526,55.542,57.789,645.686,19891
2869,58.136,62.026,56.557,60.681,54.246,57.758,66.103,55.537,60.590,55.479,58.446,645.559,20328
20705,58.781,59.432,57.352,61.665,56.518,57.944,63.243,55.938,69.902,49.542,55.230,645.547,20380
42175,58.570,61.902,56.592,60.460,54.474,55.610,61.408,57.549,63.585,52.589,62.655,645.394,20968
73172,59.188,57.933,53.681,60.217,56.300,58.599,60.126,59.485,63.592,54.250,62.020,645.391,20984
3984725,58.131,61.363,57.854,58.736,52.927,61.197,63.627,57.788,65.954,52.421,55.381,645.379,21025
4048,57.646,72.879,57.988,54.221,51.312,57.811,63.436,55.546,67.576,54.966,51.922,645.303,21303
715013,58.946,61.658,56.061,58.523,54.785,55.927,63.633,55.785,68.252,54.195,57.523,645.288,21354
55476,58.041,62.621,54.184,59.085,52.380,58.531,62.950,54.989,72.385,52.514,57.579,645.259,21457
24691,58.200,63.630,54.193,59.651,54.681,59.041,62.385,56.346,65.302,54.983,56.791,645.203,21664
157135,58.131,61.363,56.841,57.306,54.042,60.024,62.616,58.175,62.230,55.352,59.085,645.165,21812
18130,57.630,61.600,53.986,62.820,54.251,55.833,62.614,54.103,75.384,52.912,54.030,645.163,21820
5879,57.008,63.942,50.612,58.972,54.534,60.916,63.471,58.153,65.561,54.005,57.941,645.115,22005
11698,59.077,56.368,54.818,61.204,54.198,58.088,61.410,56.929,70.511,52.932,59.527,645.062,22188
26577,54.953,61.323,51.348,63.036,55.462,58.623,65.667,59.652,63.390,52.857,58.751,645.062,22191
104622,58.759,62.318,57.306,56.860,52.244,60.159,62.908,58.403,67.370,54.906,53.821,645.054,22217
23258,58.268,60.958,54.493,55.685,56.371,61.370,66.303,57.968,63.241,54.162,56.092,644.911,22719
4583,58.480,61.760,53.801,63.376,56.545,58.566,62.244,57.064,63.436,50.828,58.767,644.867,22894
155531,57.358,64.496,49.815,61.382,53.172,60.973,63.238,53.231,74.828,53.815,52.533,644.841,22982
297035,57.947,62.499,55.638,59.181,54.888,60.532,64.036,54.610,65.301,53.779,56.400,644.811,23108
11235,59.188,57.954,54.359,60.520,54.769,60.530,62.871,58.893,62.389,53.249,60.050,644.772,23366
155,58.412,63.589,56.853,60.402,52.393,60.514,62.245,58.694,62.861,54.116,54.653,644.732,23531
8558090,57.978,60.951,58.118,57.094,55.587,61.493,64.952,55.871,60.945,55.526,56.084,644.599,24077
36069,57.896,71.574,55.287,54.890,52.123,57.103,61.860,57.695,63.106,55.722,57.232,644.488,24543
49782,58.283,61.946,54.788,57.370,53.932,58.137,62.478,55.875,66.201,55.741,59.459,644.210,25776
12329,59.095,61.739,56.479,56.934,53.955,59.522,61.542,59.190,60.472,54.085,61.118,644.131,26150
