user_id,01,02,03,04,05,06,07,08,09,10,11,total,rank
39973,58.537,61.192,56.388,59.432,56.306,58.372,64.454,58.077,66.572,53.569,57.275,650.174,14939
18254,58.431,62.894,54.307,58.455,56.436,58.463,60.865,58.499,67.842,55.677,58.096,649.965,15535
8984,58.185,63.630,58.134,58.381,55.201,62.708,66.589,49.283,69.081,52.540,56.216,649.948,15581
10789,57.020,61.946,53.695,60.382,56.676,62.774,63.655,58.237,63.290,53.702,58.469,649.846,15893
667273,58.233,63.278,51.670,62.120,56.643,60.298,64.975,58.959,62.113,53.324,58.124,649.737,16209
7158,59.420,57.338,54.401,61.546,56.113,60.668,63.436,59.485,61.833,53.981,61.479,649.700,16308
892,57.877,63.011,55.373,57.772,52.946,57.488,56.291,58.702,76.942,54.350,58.855,649.607,16570
1937,58.185,63.630,55.787,60.958,54.255,61.153,61.809,58.465,63.668,54.882,56.690,649.482,16930
20705,58.781,59.432,57.352,62.613,56.518,57.944,63.243,57.849,70.976,49.542,55.230,649.480,16942
3161,57.113,63.115,53.798,61.321,54.044,59.865,61.599,58.266,63.670,56.195,60.412,649.398,17202
3781,57.994,61.706,58.596,58.339,56.020,56.365,64.290,56.875,69.649,51.217,58.250,649.301,17534
53130,59.159,58.166,55.569,60.737,55.542,60.566,64.562,55.877,71.843,52.670,54.527,649.218,17803
445690,59.420,57.138,56.032,60.889,56.599,59.674,61.663,59.485,65.289,53.253,59.726,649.168,17963
658795,58.216,58.125,57.665,62.639,57.826,62.523,64.660,58.032,59.177,48.553,61.577,648.993,18572
3984725,58.131,61.363,57.854,60.593,52.927,61.197,63.627,58.148,67.219,52.421,55.381,648.861,19017
155531,57.358,64.496,49.815,61.382,55.657,60.973,63.238,54.748,74.828,53.815,52.533,648.843,19076
168474,58.877,58.166,53.820,59.850,54.422,57.349,61.832,56.218,71.149,56.102,60.920,648.705,19525
213,58.500,57.196,54.144,61.210,56.327,59.858,62.527,58.056,66.556,55.894,58.379,648.647,19742
5909,58.860,63.665,54.148,60.181,57.737,57.237,66.373,56.278,66.212,53.427,54.529,648.647,19742
366323,56.531,61.382,53.766,61.242,57.082,61.848,66.407,59.690,61.226,50.426,58.987,648.587,19945
4943,58.530,62.973,57.243,62.715,53.427,55.985,64.390,56.640,62.720,55.959,57.771,648.353,20829
47254,59.160,60.114,55.719,61.662,53.989,61.667,65.027,57.427,63.305,52.951,57.278,648.299,21036
119395,59.188,57.522,52.248,61.417,56.786,59.536,57.952,57.556,70.991,55.142,59.940,648.278,21114
4048,57.646,72.879,57.988,55.169,51.312,57.811,63.436,57.511,67.576,54.966,51.922,648.216,21363
