user_id,01,02,03,04,05,06,07,08,09,10,total,rank
756886,48.632,71.201,63.325,49.187,55.938,55.624,60.762,48.067,65.511,60.654,578.901,682751
157135,52.557,63.754,68.510,51.685,61.635,52.387,53.065,43.411,65.424,66.411,578.839,684752
3624964,48.245,70.331,65.458,37.281,53.752,75.983,64.833,45.748,66.769,50.415,578.815,685529
6849963,54.126,66.883,66.800,49.409,51.539,50.088,51.277,49.878,68.958,69.524,578.482,696805
23835,51.594,65.073,64.023,60.903,56.341,47.080,59.585,43.556,71.416,58.855,578.426,698666
165143,51.826,69.218,66.709,51.293,60.693,52.444,50.767,40.342,67.566,67.531,578.389,699880
196,76.980,52.801,66.301,42.679,62.147,52.902,60.122,44.788,65.212,54.216,578.148,708046
21357,48.064,64.475,66.811,50.402,65.585,51.822,51.428,40.992,71.777,66.774,578.130,708701
10272,51.686,69.003,66.993,47.499,35.972,61.672,63.842,49.938,66.970,64.536,578.111,709364
300554,76.380,52.401,68.909,39.927,60.993,59.643,61.484,40.951,44.020,73.267,577.975,714090
155,54.618,65.003,69.400,51.101,50.133,39.817,57.012,53.262,70.719,66.879,577.944,715182
288924,59.624,66.252,67.585,54.285,56.634,57.730,43.114,50.212,73.164,49.114,577.714,723121
6752,48.064,64.475,68.078,51.090,62.049,54.976,54.359,40.957,68.813,64.818,577.679,724423
18538,49.380,73.395,65.283,49.795,69.117,56.650,60.421,36.591,61.798,54.364,576.794,755609
170599,51.826,69.218,70.498,41.487,67.809,70.272,58.375,57.385,37.875,52.026,576.771,756425
4583,51.845,62.046,65.040,55.163,58.240,44.559,54.604,41.437,71.964,71.858,576.756,756949
1430,52.631,63.417,66.433,53.354,56.568,63.319,48.922,44.297,61.326,66.340,576.607,762179
22510,48.064,64.475,68.053,53.345,61.803,51.598,51.504,39.409,74.923,63.296,576.470,767133
3724,42.936,77.255,64.937,53.412,63.002,52.508,54.287,36.637,71.485,59.736,576.195,777133
45483,50.489,60.557,69.789,51.473,59.008,46.093,56.304,45.704,70.216,66.335,575.968,785464
64607,51.264,62.634,72.589,55.619,61.467,62.623,53.555,41.658,72.155,42.314,575.878,788771
4918260,57.061,52.702,73.691,44.230,55.059,70.744,64.029,37.352,71.750,49.225,575.843,790074
15620,57.938,62.017,66.433,53.354,48.304,41.541,57.266,40.197,72.971,75.779,575.800,791605
374634,69.359,60.323,64.486,38.291,50.959,68.549,50.009,47.370,64.247,61.872,575.465,803867
8335,52.557,63.754,67.709,51.404,53.283,49.741,52.275,48.278,69.930,66.402,575.333,808726
5263,55.861,70.025,66.833,53.086,53.467,44.722,62.461,32.531,74.698,61.433,575.117,816897
999999,53.040,62.707,70.028,49.596,60.227,64.108,52.885,41.172,62.117,59.116,574.996,821424
2431,49.796,68.591,62.417,46.314,60.616,63.313,44.023,50.124,68.190,61.506,574.890,825368
667339,71.483,54.997,69.625,57.107,56.915,46.996,49.124,29.544,78.244,60.518,574.553,838019
5909,54.126,69.764,66.461,50.757,59.717,49.529,58.872,30.889,64.696,69.640,574.451,841946
222,48.892,72.463,72.337,52.240,62.194,47.269,51.715,43.246,66.918,57.104,574.378,844713
89576,48.064,63.123,64.212,51.256,59.167,54.129,52.087,42.410,72.862,67.031,574.341,846184
2650,50.999,60.659,67.600,50.010,61.817,72.575,50.996,36.057,72.854,50.652,574.219,850786
4167286,73.180,54.201,65.451,39.126,56.976,53.734,58.898,49.775,68.328,54.462,574.131,854091
11378,50.217,65.729,68.152,54.372,57.090,61.129,61.896,31.189,69.429,54.464,573.667,871954
658795,71.224,52.217,72.067,36.790,64.129,55.864,53.321,40.299,60.745,66.986,573.642,872894
1332027,77.673,49.966,63.757,40.895,50.612,51.928,54.005,51.447,65.858,67.469,573.610,874147
21,50.147,77.572,67.389,52.529,56.746,51.928,53.705,43.419,59.131,61.017,573.583,875155
6920,54.618,65.003,67.764,50.075,56.614,39.097,57.719,38.792,69.270,74.389,573.341,884697
20705,46.969,57.974,65.366,48.308,63.404,49.113,56.652,43.210,74.644,67.341,572.981,898947
82743,67.940,70.292,66.028,49.913,64.656,57.581,61.168,25.265,61.224,48.616,572.683,910807
14537,52.174,77.741,65.740,45.137,63.817,56.760,64.966,26.163,65.571,54.337,572.406,922095
276312,49.292,65.890,68.104,49.700,67.614,48.138,47.689,30.609,80.840,64.149,572.025,937391
214537,55.128,73.539,65.911,60.241,48.309,50.861,73.147,34.080,46.798,63.739,571.753,948261
155531,47.617,79.752,63.423,56.125,45.458,52.850,59.036,35.211,78.463,53.402,571.337,965272
26387,55.380,73.213,64.629,50.162,63.412,52.783,58.529,30.831,63.608,58.731,571.278,967740
177,54.221,65.913,66.841,53.124,64.846,51.194,57.586,39.435,66.666,51.354,571.180,971792
993,55.931,64.212,66.608,52.203,57.577,50.832,54.943,37.526,59.728,70.417,569.977,1021634
99799,47.493,64.513,64.593,54.087,49.503,49.334,54.198,45.800,73.892,66.495,569.908,1024558
472662,55.705,63.709,71.239,49.410,55.736,41.992,54.683,34.731,76.458,66.182,569.845,1027212
438733,60.117,73.965,63.515,42.544,53.349,62.536,47.157,43.659,60.722,62.176,569.740,1031646
1928,57.326,64.732,65.901,50.450,55.015,50.844,49.167,47.434,65.339,62.586,568.794,1071831
18130,47.881,71.499,65.596,47.524,47.236,46.458,60.918,41.897,80.964,58.529,568.502,1084513
65,57.326,64.732,65.926,52.100,56.736,49.740,49.167,47.434,66.725,58.586,568.472,1085822
1128572,70.732,70.104,64.326,41.038,52.249,71.443,52.771,31.606,65.442,48.508,568.219,1096774
297035,53.564,61.175,65.611,52.616,59.964,59.234,55.172,39.194,59.935,61.613,568.078,1102840
607026,51.826,68.032,67.101,50.450,60.693,54.630,49.713,48.588,64.028,53.014,568.075,1102955
3643,57.326,64.732,65.926,52.100,56.736,51.928,54.005,38.777,69.079,56.877,567.486,1128897
24691,50.826,69.218,67.073,52.917,48.072,45.279,58.006,44.875,69.625,61.437,567.328,1135979
114989,47.243,76.321,66.475,52.122,42.112,56.650,60.421,36.661,64.349,64.632,566.986,1151099
11316,57.938,65.030,67.954,49.354,48.304,42.587,59.950,43.153,72.162,60.260,566.692,1165809
667273,57.326,64.732,62.916,52.100,57.936,50.844,49.167,47.434,65.339,58.586,566.380,1179902
206807,58.029,74.160,66.175,45.466,50.359,54.749,57.404,37.806,69.294,52.282,565.724,1209779
3871,50.826,69.218,63.724,48.719,61.117,51.928,54.005,47.714,57.549,60.673,565.473,1221455
64962,47.646,72.167,66.208,45.199,53.334,57.670,57.483,37.059,64.723,63.890,565.379,1225715
2354,57.391,47.254,68.134,32.724,67.058,58.886,62.945,43.691,59.897,67.299,565.279,1230366
17798,67.575,61.965,57.697,30.576,63.988,78.858,55.345,43.033,60.782,45.280,565.099,1238787
32300,56.319,68.497,67.657,53.354,56.568,27.093,51.753,46.301,68.279,68.827,564.648,1259692
15267,55.629,70.473,66.409,52.484,54.788,41.489,48.045,35.674,70.845,68.731,564.567,1263436
6739,51.212,75.444,64.754,46.112,63.401,47.380,54.376,34.987,63.018,63.159,563.843,1298071
119389,50.826,69.218,68.340,52.116,65.032,54.619,56.066,37.326,61.414,48.815,563.772,1301437
33032,50.125,64.538,65.870,52.865,51.452,43.068,46.038,45.470,87.886,56.291,563.603,1309643
166815,41.956,74.802,59.943,48.371,49.651,70.461,49.628,38.093,68.734,61.681,563.320,1323210
4916,44.766,67.297,68.755,53.201,57.624,56.566,57.483,41.234,57.356,58.185,562.467,1364849
26577,60.901,67.126,64.614,50.574,62.306,50.280,51.138,36.837,62.672,55.220,561.668,1404251
3513875,46.738,82.742,69.609,49.374,46.481,48.286,54.158,48.093,63.883,52.208,561.572,1409049
12130,67.575,61.965,57.697,30.576,63.988,78.858,54.045,39.033,62.476,45.181,561.394,1417965
83055,54.359,63.871,68.576,51.646,57.316,51.308,62.328,32.529,68.263,51.119,561.315,1421752
228811,48.064,63.289,66.118,55.353,61.803,49.592,50.654,28.756,70.471,67.175,561.275,1423819
64031,43.014,64.395,67.850,48.995,58.253,53.775,43.454,42.501,74.597,64.144,560.978,1438605
30550,55.148,62.629,63.288,50.622,47.114,67.111,57.068,42.044,64.837,49.669,559.530,1511630
262105,47.826,65.551,67.396,48.690,58.496,54.506,52.482,35.049,75.094,54.331,559.421,1517262
7506299,54.984,76.664,53.739,57.201,50.166,51.008,49.529,38.518,70.214,57.103,559.126,1532501
336928,53.753,75.794,70.640,53.038,47.734,49.541,52.305,36.762,69.333,48.067,556.967,1646425
498,56.072,65.116,69.529,50.830,55.405,56.535,49.632,30.483,63.623,59.616,556.841,1653246
4555,49.459,84.595,71.806,50.315,39.516,48.286,54.158,42.248,63.883,52.208,556.474,1672799
2996866,71.866,57.697,62.757,35.715,54.269,67.032,67.197,34.266,55.309,50.344,556.452,1673979
58996,59.403,63.153,52.862,48.993,54.913,50.869,54.565,35.678,68.074,67.406,555.916,1702894
36604,44.694,71.973,74.778,34.928,60.035,55.535,56.877,34.921,65.225,56.313,555.279,1737586
3683924,46.935,78.674,69.336,43.484,49.119,49.740,49.167,40.036,65.818,61.649,553.958,1809607
55641,49.773,65.146,64.650,48.803,49.428,52.642,50.521,40.493,62.571,69.763,553.790,1818831
16883,40.627,74.994,69.918,53.559,51.272,53.605,61.064,30.772,67.997,49.900,553.708,1823304
26906,43.045,64.949,66.841,50.079,56.796,52.343,46.429,39.368,69.699,63.239,552.788,1874490
49626,52.557,61.810,63.776,47.946,64.835,45.668,44.995,31.007,77.930,62.057,552.581,1886097
7242,41.697,61.632,63.971,55.896,54.409,56.963,60.021,29.503,61.049,67.304,552.445,1893796
19626,56.622,67.738,61.309,54.342,43.015,58.582,52.101,41.990,63.888,51.631,551.218,1963060
4777072,53.852,71.975,68.240,47.906,52.275,48.810,53.042,40.576,62.095,52.208,550.979,1976647
21024,47.509,76.379,69.091,55.688,51.081,54.326,52.152,36.325,67.743,40.597,550.891,1981561
5069,56.305,68.961,59.033,58.409,43.375,41.728,50.137,43.486,69.163,59.167,549.764,2046157
128258,51.964,63.058,71.969,33.622,51.659,61.286,58.395,38.867,70.836,47.978,549.634,2053770
4037081,73.489,55.810,53.502,46.543,52.767,61.643,54.303,57.161,43.362,48.921,547.501,2178167
6942,44.076,51.023,60.675,46.222,52.433,86.497,51.843,53.480,35.855,65.168,547.272,2191630
2117,46.662,65.738,67.591,53.549,62.326,69.674,47.708,6.638,72.384,54.476,546.746,2222555
305750,45.298,70.681,68.097,57.872,43.004,48.764,50.523,29.562,69.411,62.983,546.195,2255389
75561,63.375,72.518,56.955,53.514,44.478,53.196,49.451,45.188,58.345,48.293,545.313,2307376
2282,53.175,65.024,62.361,44.987,46.783,49.327,54.363,42.055,63.166,64.064,545.305,2307825
36069,59.184,74.662,64.413,49.671,45.109,37.492,43.852,30.520,75.609,53.098,533.610,3032127
9776,50.139,69.589,68.425,49.947,53.896,32.946,54.598,31.374,79.987,41.320,532.221,3120599
701741,50.489,71.699,67.085,49.221,42.523,43.837,56.300,37.846,56.166,56.304,531.470,3168340
6031,42.364,57.328,71.080,58.038,48.914,43.580,48.418,39.090,68.397,49.575,526.784,3468608
7825105,37.888,56.436,64.989,40.884,51.623,66.106,57.959,34.599,64.976,50.651,526.111,3511604
907827,51.574,64.112,51.197,38.210,44.351,49.327,53.425,43.133,62.659,66.066,524.054,3643953
8182,48.609,39.553,64.586,49.753,51.758,68.231,74.772,38.115,30.503,57.384,523.264,3694462
5753,44.529,64.909,66.179,45.000,43.492,42.628,48.487,30.730,79.354,54.877,520.185,3891493
4050502,46.658,70.542,69.609,-9.048,51.516,59.568,56.803,44.807,69.778,47.004,507.237,4699606
267082,52.728,43.411,56.954,36.440,60.131,45.233,43.066,47.543,56.192,54.567,496.265,5344518
29109,61.205,52.009,59.868,47.275,44.098,32.741,39.793,41.171,58.982,52.576,489.718,5706320
4923500,49.523,46.397,33.102,33.011,46.916,57.039,40.133,29.051,19.858,47.345,402.375,8703942
9956084,,,,33.132,23.475,41.737,34.360,27.218,29.377,20.196,209.495,10288712
