user_id,01,02,03,04,05,06,07,08,09,10,total,rank
4119,74.683,52.356,68.911,43.589,54.024,70.874,65.824,38.653,70.784,68.808,608.506,182455
5879,62.134,66.812,64.670,49.405,55.505,75.547,57.839,56.080,68.564,51.470,608.026,189151
2152,50.327,65.629,79.797,53.851,56.261,61.801,48.499,42.229,78.956,70.594,607.944,190319
164373,72.747,50.850,62.916,43.274,62.475,67.247,61.167,43.967,76.905,66.337,607.885,191196
487136,54.127,70.407,65.242,54.022,62.381,67.730,57.195,45.041,70.865,60.700,607.710,193687
43,57.183,76.489,72.369,57.429,63.888,51.261,53.175,40.701,73.162,61.966,607.623,194920
4282,51.826,79.977,68.182,51.550,70.117,60.954,53.543,44.890,59.295,67.270,607.604,195240
18599,53.279,82.093,70.630,38.545,62.837,66.222,66.888,51.794,50.906,64.408,607.602,195262
232563,53.233,60.228,73.981,51.221,71.809,59.170,60.744,41.012,76.217,59.945,607.560,195846
3154,55.705,68.752,66.772,56.960,50.787,57.248,62.426,48.730,71.338,68.718,607.436,197752
658508,77.673,49.966,63.757,44.500,61.115,67.858,61.584,38.653,73.907,68.226,607.239,200652
20309,64.283,60.424,64.843,37.920,69.929,76.102,61.539,48.056,69.014,54.884,606.994,204326
2748,52.881,71.595,72.493,51.919,66.917,57.237,57.483,43.516,64.958,67.833,606.832,206748
75766,60.938,63.094,72.046,59.712,60.815,53.090,52.680,37.386,82.283,64.665,606.709,208572
2963,59.960,67.745,67.825,56.075,56.749,71.438,43.171,53.571,67.602,62.571,606.707,208595
3356,49.378,82.754,67.728,55.124,65.212,57.670,57.483,40.144,64.663,66.296,606.452,212521
3992,68.277,52.401,70.502,42.475,70.298,64.203,70.529,32.815,68.168,66.563,606.231,215960
154,52.129,81.418,71.082,57.445,53.629,56.566,62.241,44.334,65.621,61.646,606.111,217868
136852,45.804,75.741,74.029,51.107,60.813,52.992,65.306,40.383,86.252,53.616,606.043,218901
433,70.032,56.016,65.326,39.305,59.751,55.847,62.455,65.730,63.398,68.139,605.999,219582
4351,74.777,63.110,71.005,45.667,67.031,55.587,54.791,33.952,81.138,58.841,605.899,221179
5265,77.673,52.966,63.757,43.978,59.686,67.812,57.457,44.830,70.923,66.602,605.684,224605
1000000,75.744,46.950,60.645,53.509,58.931,67.649,60.871,54.765,54.085,72.527,605.676,224738
3296,56.329,67.182,65.553,57.840,65.779,41.939,54.497,42.394,76.159,77.534,605.206,232361
129361,71.227,52.846,65.218,42.557,62.652,60.307,59.947,52.561,88.110,49.399,604.824,238704
1078,57.940,69.927,69.480,59.930,62.011,59.371,51.195,45.575,61.925,67.417,604.771,239583
55476,51.217,67.960,69.499,57.773,65.896,58.067,56.304,38.479,75.201,64.216,604.612,242307
34,62.545,68.497,67.657,54.854,56.568,46.047,59.643,48.730,71.338,68.718,604.597,242601
267410,47.133,56.748,71.975,55.408,52.339,93.386,65.216,32.701,69.592,59.959,604.457,245031
422046,52.129,73.281,68.395,49.291,57.628,55.807,63.598,48.844,67.312,68.145,604.430,245525
12268,51.785,76.262,58.397,53.211,54.517,60.956,75.660,46.654,67.958,58.911,604.311,247688
462607,52.857,63.907,66.529,55.180,56.265,64.285,61.987,47.029,69.101,67.135,604.275,248311
112594,52.690,77.572,73.038,57.429,67.088,50.696,51.538,32.247,76.869,65.052,604.219,249291
47254,52.043,67.926,67.517,54.136,61.374,54.860,60.421,51.551,63.798,70.424,604.050,252289
194414,51.913,78.644,68.908,49.390,49.994,62.329,64.134,54.151,61.540,62.849,603.852,255793
10789,64.572,68.401,57.573,54.159,62.373,45.064,59.499,55.197,67.486,69.024,603.348,264970
371193,50.957,65.475,67.198,56.221,65.388,49.587,51.865,41.015,82.750,72.804,603.260,266644
140091,54.640,65.837,67.709,54.487,64.835,52.387,54.073,43.471,69.584,75.980,603.003,271512
1207,54.126,69.764,67.728,55.449,65.212,56.566,57.483,47.321,62.866,66.246,602.761,276113
2653,47.129,66.432,78.427,55.900,55.696,64.862,55.302,41.094,67.968,69.698,602.508,280937
1219577,77.673,53.266,62.701,42.301,51.809,60.285,65.290,46.737,82.516,59.907,602.485,281389
976,64.571,74.628,66.691,51.794,57.367,51.204,55.665,50.786,71.612,58.129,602.447,282123
149357,63.477,53.501,62.051,43.531,60.436,65.428,64.243,46.053,77.733,65.921,602.374,283470
291,51.826,68.032,67.126,52.591,71.306,51.928,54.005,51.447,65.598,68.145,602.004,290737
64056,52.576,62.297,65.750,52.640,58.151,63.716,61.831,49.831,69.124,66.066,601.982,291188
12956,51.216,61.598,72.220,62.156,65.823,54.231,48.576,50.378,73.835,61.935,601.968,291457
3269,53.118,75.250,67.904,45.358,54.666,58.117,76.234,48.306,63.198,59.590,601.741,295942
9489,50.957,63.754,67.709,61.055,61.635,51.283,53.065,43.347,76.829,71.980,601.614,298594
5278,49.857,79.006,68.399,53.002,65.953,57.321,60.421,45.203,56.634,65.591,601.387,303103
11,51.826,80.232,67.126,55.705,56.736,50.824,60.890,43.930,70.465,63.523,601.257,305885
27192,68.852,57.475,70.342,40.495,62.056,68.103,60.159,59.476,43.964,70.331,601.253,305953
3597,44.842,64.541,73.627,58.124,65.272,58.960,65.290,46.623,63.788,59.691,600.758,316269
94317,52.583,63.054,65.788,54.104,63.832,58.225,61.298,47.865,63.389,70.474,600.612,319225
1972,77.683,52.356,68.169,42.992,50.156,71.582,67.231,38.653,67.540,64.181,600.543,320698
19604,55.404,91.990,61.365,49.970,55.264,59.560,59.910,46.295,66.683,53.924,600.365,324579
11448,52.690,77.675,71.446,57.993,67.088,50.696,51.538,32.872,76.186,62.079,600.263,326751
39973,51.926,70.819,68.101,51.745,60.958,58.141,58.360,41.647,71.656,66.806,600.159,329078
3837,51.826,69.218,66.734,59.897,58.443,59.928,57.817,31.749,85.925,58.477,600.014,332303
5868,67.599,50.388,68.066,48.212,51.716,71.623,58.953,51.863,65.140,66.434,599.994,332701
35162,52.435,69.218,67.790,54.947,62.479,57.754,60.421,41.478,62.998,69.751,599.271,348849
3713,51.826,68.032,67.101,54.898,58.251,58.425,60.974,50.565,60.929,68.186,599.187,350804
2522,56.499,73.934,66.450,60.057,59.566,48.654,54.804,39.303,69.070,70.757,599.094,352906
59753,67.079,52.491,66.183,38.574,57.478,56.940,59.139,66.270,58.928,75.980,599.062,353637
158411,59.409,66.815,68.182,53.162,61.479,55.950,59.943,49.724,64.661,59.667,598.992,355320
8474,59.409,66.815,65.926,55.705,57.472,51.822,52.757,45.670,76.923,66.272,598.771,360359
12472,49.136,67.633,67.653,48.821,60.073,77.798,75.241,31.607,62.662,58.141,598.765,360504
957,58.759,81.724,64.213,49.390,60.664,57.670,57.483,39.659,65.321,63.651,598.534,365856
2710404,58.263,79.211,71.114,52.548,52.547,64.607,59.595,43.941,59.869,56.794,598.489,366883
453082,58.152,80.901,68.126,53.479,63.278,46.767,56.964,53.631,62.037,55.134,598.469,367342
191232,43.918,80.288,66.821,46.793,56.281,66.280,67.121,39.436,68.841,62.101,597.880,381520
12729,47.537,58.597,73.112,52.689,65.454,54.820,58.310,44.026,75.626,67.631,597.802,383433
9109,52.435,69.218,67.790,54.383,66.071,48.668,55.367,41.541,79.973,62.341,597.787,383764
1380,69.580,47.656,62.198,38.601,57.537,78.130,66.429,35.257,74.837,67.218,597.443,392044
2542,48.064,74.092,69.400,53.814,63.888,48.302,56.210,39.795,78.454,64.752,596.771,409007
1698,51.826,81.418,66.734,55.705,50.775,42.742,57.606,47.442,75.872,66.590,596.710,410557
13424,74.080,54.201,70.544,47.321,58.035,64.310,66.518,36.270,61.436,63.959,596.674,411437
33845,69.048,47.829,64.140,41.278,62.265,64.738,63.212,64.509,55.952,63.698,596.669,411564
119,49.970,78.784,64.697,54.064,59.543,40.804,55.868,44.383,77.895,70.590,596.598,413371
11616,57.326,69.981,66.856,53.100,51.058,49.477,59.891,46.942,71.725,70.161,596.517,415486
670015,52.557,64.940,68.609,57.421,63.646,54.372,50.388,41.392,76.056,67.101,596.482,416403
113396,50.957,60.454,74.183,44.449,52.532,80.131,62.629,69.378,45.256,56.349,596.318,420614
13358,52.718,62.666,70.106,57.235,61.613,56.950,51.408,46.263,69.671,67.304,595.934,430768
2452101,70.817,52.688,61.241,44.187,50.166,70.499,69.260,42.294,69.238,65.518,595.908,431413
104622,52.696,66.596,66.294,59.199,66.964,51.303,48.227,40.069,78.956,65.577,595.881,432105
1998,61.054,91.711,72.345,49.869,56.975,44.368,58.649,39.413,65.295,56.159,595.838,433194
116944,50.204,68.763,69.385,48.562,54.677,74.001,54.126,51.573,65.689,58.832,595.812,433925
5909,54.126,69.764,66.461,59.313,65.844,49.529,58.872,37.406,64.696,69.640,595.651,438190
271,51.826,68.032,67.126,52.591,62.306,51.928,54.005,51.447,66.858,69.311,595.430,444031
7497,51.826,68.032,67.126,52.591,62.306,51.928,54.005,51.447,66.858,69.311,595.430,444065
4614,52.557,63.034,67.734,53.440,66.885,51.822,53.065,33.972,82.282,70.272,595.063,453976
458600,75.696,53.088,56.481,48.427,58.403,72.191,70.412,46.819,47.965,65.551,595.033,454827
487,49.358,65.053,67.753,56.676,58.869,52.528,53.705,44.049,80.998,66.027,595.016,455307
22291,76.380,55.401,68.689,48.499,65.674,57.754,59.371,40.037,75.472,47.547,594.824,460548
3591,51.826,81.418,67.790,54.947,63.832,57.039,54.878,42.216,64.656,56.196,594.798,461236
755385,53.444,61.815,65.662,45.833,65.923,43.353,62.568,44.372,80.135,71.310,594.415,471801
13622,52.657,66.076,68.734,50.526,66.132,55.060,60.421,47.800,68.451,58.479,594.336,473975
4238,57.938,73.486,67.026,56.963,52.568,51.424,53.705,44.049,66.503,70.649,594.311,474652
53130,65.077,56.432,65.373,45.339,62.486,58.960,65.290,45.911,75.240,54.122,594.230,476911
18538,50.989,73.395,68.293,53.400,73.195,56.650,60.421,41.478,61.798,54.364,593.983,483886
6739,51.212,75.444,64.754,51.368,66.581,50.423,57.685,38.389,71.327,66.610,593.793,489398
180,51.826,69.218,67.790,55.721,63.832,51.928,54.005,45.272,70.465,63.523,593.580,495441
1607,51.826,67.301,68.182,53.957,64.432,45.064,59.499,53.525,69.893,59.882,593.561,495990
3161,44.617,68.053,66.116,52.559,67.301,51.351,54.894,37.181,75.758,75.729,593.559,496045
1430,60.640,63.417,66.433,56.959,56.568,63.319,48.922,44.297,66.521,66.340,593.416,500140
32965,69.570,52.966,63.757,44.533,51.825,61.482,65.082,57.942,63.378,62.719,593.254,504896
58025,77.683,52.356,63.136,43.577,65.870,52.528,53.705,51.447,66.798,66.027,593.127,508667
715013,46.835,71.682,66.637,51.361,61.789,53.235,59.768,47.676,69.694,64.321,592.998,512460
374634,69.359,60.323,64.486,40.691,53.971,68.573,52.809,52.257,65.247,65.263,592.979,513019
36069,59.184,74.662,66.413,62.594,53.651,45.892,54.359,43.515,75.609,57.018,592.897,515404
4048,47.970,82.742,72.989,44.855,56.663,57.470,62.744,35.614,65.509,66.325,592.881,515896
9743,60.993,58.021,63.230,58.340,67.335,50.793,49.658,33.595,75.931,74.907,592.803,518218
220629,54.226,62.764,67.800,41.676,59.551,84.600,62.944,39.355,66.872,53.000,592.788,518702
223252,72.370,59.150,69.856,45.193,55.001,59.653,58.104,45.188,59.602,68.625,592.742,520023
369129,49.627,67.926,68.020,60.303,65.388,52.387,53.065,39.470,68.572,67.699,592.457,528579
36866,51.435,75.161,65.182,53.059,57.075,57.542,63.906,43.769,64.656,60.561,592.346,531969
61096,51.826,69.218,67.314,54.071,64.525,55.360,59.690,47.323,61.857,61.007,592.191,536695
21419,51.826,68.032,67.126,63.479,55.736,52.528,53.705,50.469,66.798,62.390,592.089,539758
282509,51.826,69.218,66.734,56.269,57.472,52.528,53.705,51.447,66.798,66.027,592.024,541816
8205,51.826,69.218,66.734,56.269,57.936,45.064,59.499,47.469,68.892,68.983,591.890,546024
7523823,51.826,69.218,66.734,55.705,60.672,51.721,55.629,44.095,73.091,63.123,591.814,548352
1068,48.621,66.968,67.208,53.222,59.422,45.064,59.499,55.197,67.486,69.024,591.711,551553
15391,52.557,63.754,73.569,55.110,58.571,46.047,57.443,49.831,69.124,65.682,591.688,552283
892,51.601,65.238,67.513,34.728,54.947,57.231,63.194,42.431,87.991,66.806,591.680,552524
45962,50.609,62.273,68.540,58.857,54.045,62.760,58.112,54.798,63.383,58.165,591.542,556848
266,51.826,85.481,68.056,53.100,56.736,48.523,53.641,48.585,61.969,63.512,591.429,560456
6920,54.618,65.003,67.764,53.680,56.614,39.121,57.719,44.390,78.029,74.389,591.327,563629
3624964,48.245,70.331,65.458,42.658,60.879,75.983,64.833,45.748,66.769,50.415,591.319,563861
1915258,48.923,64.854,71.708,40.358,58.413,65.984,60.501,46.929,81.724,51.787,591.181,568224
756886,48.632,75.419,64.325,53.356,55.938,55.624,60.762,50.846,65.511,60.654,591.067,571872
165143,51.826,69.218,66.709,55.462,60.693,52.444,50.767,45.229,71.127,67.531,591.006,573778
397,49.464,64.434,68.203,52.514,62.049,51.928,54.626,51.447,66.858,69.311,590.834,579315
2869,55.584,64.322,68.809,57.228,52.466,63.492,63.373,48.135,53.583,63.712,590.704,583545
8233124,77.683,47.656,65.883,44.543,66.394,67.760,51.672,53.953,68.567,46.392,590.503,590070
222,48.892,72.463,72.337,54.640,70.394,47.269,51.715,48.763,66.918,57.104,590.495,590320
82743,67.940,70.292,66.028,49.913,76.512,57.581,61.168,28.815,63.568,48.616,590.433,592355
155,54.618,65.003,69.400,54.706,50.133,39.817,57.012,53.262,79.478,66.879,590.308,596471
699873,59.424,77.941,57.555,54.876,60.375,49.582,61.300,42.641,69.167,57.437,590.298,596767
5391,51.926,69.177,65.845,47.705,61.347,51.928,54.005,52.159,66.858,69.311,590.261,597961
1364,68.069,55.690,67.145,42.796,60.402,67.662,54.689,44.044,64.861,64.805,590.163,601196
1937,51.826,69.218,67.790,54.947,59.371,42.742,57.606,47.442,76.926,62.215,590.083,603804
6752,48.064,64.475,68.078,55.457,62.049,54.976,57.483,45.844,68.813,64.818,590.057,604639
227,62.545,67.766,73.006,43.580,60.268,49.477,56.882,43.071,69.464,63.385,589.444,624991
